field_label,pretty_name,field_key,field_type,field_selection,field_limit,field_lovs,form,ddh_machine_name,microdata_library,geo_catalog,open_data_catalog,to_check,comment
Languages Supported,languages_supported,language,list,multiselect,40,Dutch,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Dzongkha,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,English,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Esperanto,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Estonian,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Ewe,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Faroese,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Fijian,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Finnish,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,French,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Fulah,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Galician,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Ganda,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Georgian,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,German,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Greek,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Guarani,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Gujarati,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Haitian,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Hausa,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Hebrew,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Herero,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Hindi,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Hiri Motu,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Hungarian,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Icelandic,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Ido,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Igbo,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Interlingua,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Interlingue,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Inukitut,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Inupiaq,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Irish,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Italian,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Japanese,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Javanese,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Kalaallisut,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Kannada,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Kanuri,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Kashmiri,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Kazakh,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Khmer(Cambodian),Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Kikuyu,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Kinyarwanda,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Kirundi,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Komi,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Kongo,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Korean,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Kuanyama,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Kurdish,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Kyrgyz,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Ladin,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Lao,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Latin,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Latvian,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Limburgan,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Lingala,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Lithuanian,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Luba-Katanga,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Luxembourgish,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Macedonian,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Malagasy,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Malay,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Malayalam,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Maltese,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Manx,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Maori,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Marathi,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Marshallese,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Mongolian,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Nauru,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Navajo,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Ndonga,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Nepali,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Northern Ndebele,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Northern Sami,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Norwegian,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Norwegian Bokmal,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Norwegian Nynorsk,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Nuosu,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Occitan,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Ojibwa,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Oriya,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Oromo,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Ossetian,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Pali,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Panjabi,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Persian,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Polish,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Portuguese,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Pushto,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Quechua,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Romanian,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Romansh,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Russian,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Samoan,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Sango,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Sanskrit,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Sardinian,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Serbian,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Shona,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Shqip(Albanian),Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Sichuan Yi,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Sindhi,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Sinhala,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Slovak,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Slovene,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Somali,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Southern Ndebele,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Southern Sotho,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Spanish,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Sundanese,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Swahili,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Swati,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Swedish,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Tagalog,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Tahitian,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Tajik,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Tamil,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Tatar,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Telugu,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Thai,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Tibetan,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Tigrinya,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Tonga (Tonga Islands),Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Tsonga,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Tswana,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Turkish,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Turkmen,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Twi,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Ukrainian,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Urdu,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Uyghur,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Uzbek,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Venda,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Vietnamese,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Volapuk,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Walloon,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Welsh,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Western Frisian,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Wolof,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Xhosa,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Yiddish,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Yoruba,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Zhuang,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Zulu,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Languages Supported,languages_supported,language,list,multiselect,40,Language not specified,Basic,field_wbddh_languages_supported,,Langauge,Languages Supported,,
Limitations and exceptions,limitations_and_exceptions,limitExcept,text,,,,Microdata,field_wbddh_limitations_geo,,,,,
Lineage (O),lineage_o_,lineage,text,,,,Geospatial,field_wbddh_lineage,,,,,
Lineage (O),lineage_o_,lineage,text,,,,Microdata,field_wbddh_lineage,,,,,
Maintenance,maintenance,maintenance,list,,40,Annually,Geospatial,field_wbddh_maintenance,,,,check,
Maintenance,maintenance,maintenance,list,,40,Annually,Microdata,field_wbddh_maintenance,,,,check,
Maintenance,maintenance,maintenance,list,,40,As needed,Geospatial,field_wbddh_maintenance,,,,check,
Maintenance,maintenance,maintenance,list,,40,As needed,Microdata,field_wbddh_maintenance,,,,check,
Maintenance,maintenance,maintenance,list,,40,Biannually,Geospatial,field_wbddh_maintenance,,,,check,
Maintenance,maintenance,maintenance,list,,40,Biannually,Microdata,field_wbddh_maintenance,,,,check,
Maintenance,maintenance,maintenance,list,,40,Continually,Geospatial,field_wbddh_maintenance,,,,check,
Maintenance,maintenance,maintenance,list,,40,Continually,Microdata,field_wbddh_maintenance,,,,check,
Maintenance,maintenance,maintenance,list,,40,Daily,Geospatial,field_wbddh_maintenance,,,,check,
Maintenance,maintenance,maintenance,list,,40,Daily,Microdata,field_wbddh_maintenance,,,,check,
Maintenance,maintenance,maintenance,list,,40,Fortnightly,Geospatial,field_wbddh_maintenance,,,,check,
Maintenance,maintenance,maintenance,list,,40,Fortnightly,Microdata,field_wbddh_maintenance,,,,check,
Maintenance,maintenance,maintenance,list,,40,Irregular,Geospatial,field_wbddh_maintenance,,,,check,
Maintenance,maintenance,maintenance,list,,40,Irregular,Microdata,field_wbddh_maintenance,,,,check,
Maintenance,maintenance,maintenance,list,,40,Monthly,Geospatial,field_wbddh_maintenance,,,,check,
Maintenance,maintenance,maintenance,list,,40,Monthly,Microdata,field_wbddh_maintenance,,,,check,
Maintenance,maintenance,maintenance,list,,40,None planned,Geospatial,field_wbddh_maintenance,,,,check,
Maintenance,maintenance,maintenance,list,,40,None planned,Microdata,field_wbddh_maintenance,,,,check,
Maintenance,maintenance,maintenance,list,,40,Quarterly,Geospatial,field_wbddh_maintenance,,,,check,
Maintenance,maintenance,maintenance,list,,40,Quarterly,Microdata,field_wbddh_maintenance,,,,check,
Maintenance,maintenance,maintenance,list,,40,Unknown,Geospatial,field_wbddh_maintenance,,,,check,
Maintenance,maintenance,maintenance,list,,40,Unknown,Microdata,field_wbddh_maintenance,,,,check,
Maintenance,maintenance,maintenance,list,,40,Weekly,Geospatial,field_wbddh_maintenance,,,,check,
Maintenance,maintenance,maintenance,list,,40,Weekly,Microdata,field_wbddh_maintenance,,,,check,
Map Projection,map_projection,mapProject,text,,,,Geospatial,field_wbddh_map_projection,,,,,
Mode of Data Collection,mode_of_data_collection,modeDataColl,list,multiselect,80,Computer Assisted Personal Interview,Microdata,field_wbddh_mode_data_collection,,,,,
Mode of Data Collection,mode_of_data_collection,modeDataColl,list,multiselect,80,Computer Assisted Telephone Interview,Microdata,field_wbddh_mode_data_collection,,,,,
Mode of Data Collection,mode_of_data_collection,modeDataColl,list,multiselect,80,Face-to-face,Microdata,field_wbddh_mode_data_collection,,,,,
Mode of Data Collection,mode_of_data_collection,modeDataColl,list,multiselect,80,Focus Group,Microdata,field_wbddh_mode_data_collection,,,,,
Mode of Data Collection,mode_of_data_collection,modeDataColl,list,multiselect,80,Internet,Microdata,field_wbddh_mode_data_collection,,,,,
Mode of Data Collection,mode_of_data_collection,modeDataColl,list,multiselect,80,Mail Questionnaire,Microdata,field_wbddh_mode_data_collection,,,,,
Mode of Data Collection,mode_of_data_collection,modeDataColl,list,multiselect,80,Other,Microdata,field_wbddh_mode_data_collection,,,,,
Mode of Data Collection,mode_of_data_collection,modeDataColl,list,multiselect,80,Mode of Data Collection not specified,Microdata,field_wbddh_mode_data_collection,,,,,
Last Updated ,last_updated_,modified,,,,,Basic,field_wbddh_modified_date,,,Last Updated,,
Next Expected Update,next_expected_update,timedateNextUpdate,,,,,Time series,field_wbddh_next_expected_update,,,Next Expected update,,
Number of Economies,number_of_economies,numEconomies,number,,,,Time series,field_wbddh_no_of_economies,,,Number of Economies,,
North Bounding Coordinate,north_bounding_coordinate,northCoord,number,,,,Geospatial,field_wbddh_north_bounding_coord,,North Bounding Coordinate,,,
Notes on Data Collection,notes_on_data_collection,notesDataColl,text,,,,Microdata,field_wbddh_note_data_collection,,,,,
Other Acknowledgments Name,other_acknowledgments_name,otherAckName,text,,1000,,Microdata,field_wbddh_other_acknowledgment,Other Acknowledgments Name,,,,
Other Forms of Data Appraisal,other_forms_of_data_appraisal,otherDataAppraisail,text,,,,Microdata,field_wbddh_other_forms_of_data,,,,,
Other Processing,other_processing,otherProcess,text,,,,Microdata,field_wbddh_other_processing,Other Processing,,,,
Parent Catalog ID,parent_catalog_id,parentCatalogID,lookup,,40,,Basic,field_wbddh_parent_catalog_id,Reference ID,,,,
Periodicity ,periodicity_,frequency,list,multiselect,,Annual,Time series,field_wbddh_periodicity,,,Periodicty,,
Periodicity ,periodicity_,frequency,list,multiselect,,Day,Time series,field_wbddh_periodicity,,,Periodicty,,
Periodicity ,periodicity_,frequency,list,multiselect,,Hour/Minute/Second,Time series,field_wbddh_periodicity,,,Periodicty,,
Periodicity ,periodicity_,frequency,list,multiselect,,Month,Time series,field_wbddh_periodicity,,,Periodicty,,
Periodicity ,periodicity_,frequency,list,multiselect,,Other,Time series,field_wbddh_periodicity,,,Periodicty,,
Periodicity ,periodicity_,frequency,list,multiselect,,Quarter,Time series,field_wbddh_periodicity,,,Periodicty,,
Periodicity ,periodicity_,frequency,list,multiselect,,Other,Time series,field_wbddh_periodicity,,,Periodicty,,
Periodicity ,periodicity_,frequency,list,multiselect,,Frequency not specified,Time series,field_wbddh_periodicity,,,Periodicty,,
Periodicity ,periodicity_,frequency,list,multiselect,,Week,Time series,field_wbddh_periodicity,,,Periodicty,,
Pixel Resolution,pixel_resolution,pixelRes,number,,80,,Geospatial,field_wbddh_pixel_resolution,,Pixel Resolution,,,
Primary Investigator Name,primary_investigator_name,primaryInvName,text,,500,,Microdata,field_wbddh_primary_investigator,"Primary Investigator(s) Name, Affiliation",,,check,
WB Project ID,wb_project_id,projectID,lookup,,20,,Basic,field_wbddh_project_id,,,,,
Publication Place,publication_place,pubPlace,text,,500,,Microdata,field_wbddh_publication_place,,,,,
Publisher,publisher,publisher,text,,500,,Basic,field_wbddh_publisher_name,,,,,
Questionnaires,questionnaires,questionnaire,text,,,,Microdata,field_wbddh_questionnaires,,,,,
Reference ID,reference_id,md_referenceID,,,,,Microdata,field_wbddh_reference_id,,,,,
Reference System,reference_system,refSystem,text,,80,,Geospatial,field_wbddh_reference_system,,,,,
Region,geographical_coverage,geographicalCoverage,display,multiselect,,Africa,Basic,field_wbddh_region,Geographic Coverage ,Place Keywords,Economy Coverage,,
Region,geographical_coverage,geographicalCoverage,display,multiselect,,East Asia & Pacific,Basic,field_wbddh_region,Geographic Coverage ,Place Keywords,Economy Coverage,,
Region,geographical_coverage,geographicalCoverage,display,multiselect,,Europe & Central Asia,Basic,field_wbddh_region,Geographic Coverage ,Place Keywords,Economy Coverage,,
Region,geographical_coverage,geographicalCoverage,display,multiselect,,Latin America & Caribbean,Basic,field_wbddh_region,Geographic Coverage ,Place Keywords,Economy Coverage,,
Region,geographical_coverage,geographicalCoverage,display,multiselect,,Middle East & North Africa,Basic,field_wbddh_region,Geographic Coverage ,Place Keywords,Economy Coverage,,
Region,geographical_coverage,geographicalCoverage,display,multiselect,,Region not specified,Basic,field_wbddh_region,Geographic Coverage ,Place Keywords,Economy Coverage,,
Region,geographical_coverage,geographicalCoverage,display,multiselect,,South Asia,Basic,field_wbddh_region,Geographic Coverage ,Place Keywords,Economy Coverage,,
Published On,published_on,releaseDate,,,,,Basic,field_wbddh_release_date,,,,,
Resource type,resource_type,fileurlResourceType,list,,,Landing page,Basic,field_wbddh_resource_type,,,,,
Resource type,resource_type,fileurlResourceType,list,,,Dataset,Basic,field_wbddh_resource_type,,,,,
Resource type,resource_type,fileurlResourceType,list,,,Code,Basic,field_wbddh_resource_type,,,,,
Resource type,resource_type,fileurlResourceType,list,,,Data Visualization,Basic,field_wbddh_resource_type,,,,,
Resource type,resource_type,fileurlResourceType,list,,,Documentation,Basic,field_wbddh_resource_type,,,,,
Resource type,resource_type,fileurlResourceType,list,,,Download,Basic,field_wbddh_resource_type,,,,,
Resource type,resource_type,fileurlResourceType,list,,,License,Basic,field_wbddh_resource_type,,,,,
Resource type,resource_type,fileurlResourceType,list,,,Map View,Basic,field_wbddh_resource_type,,,,,
Resource type,resource_type,fileurlResourceType,list,,,Memorandum of Understanding (MOU),Basic,field_wbddh_resource_type,,,,,
Resource type,resource_type,fileurlResourceType,list,,,Metadata,Basic,field_wbddh_resource_type,,,,,
Resource type,resource_type,fileurlResourceType,list,,,Mobile app,Basic,field_wbddh_resource_type,,,,,
Resource type,resource_type,fileurlResourceType,list,,,Other,Basic,field_wbddh_resource_type,,,,,
Resource type,resource_type,fileurlResourceType,list,,,Query Tool,Basic,field_wbddh_resource_type,,,,,
Resource type,resource_type,fileurlResourceType,list,,,Related Material,Basic,field_wbddh_resource_type,,,,,
Resource type,resource_type,fileurlResourceType,list,,,Terms of Reference,Basic,field_wbddh_resource_type,,,,,
Resource type,resource_type,fileurlResourceType,list,,,API,Basic,field_wbddh_resource_type,,,,,
Resource type,resource_type,fileurlResourceType,list,,,Resource Type not specified,Basic,field_wbddh_resource_type,,,,,
Response Rates,response_rates,responseRate,text,,,,Microdata,field_wbddh_response_rates,,,,,
